Models,Parameters,Split,Accuracy,Recall,AUC,F1,precision at0.05
RF,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'sqrt', 'max_depth': 50}",1,0.9996,0.997552618698,0.999682506617,0.997064579256,0.998033431662
RF,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'sqrt', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'sqrt', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'sqrt', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'sqrt', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'log2', 'max_depth': 50}",1,0.999166666667,0.993147332354,0.996376935484,0.993877051188,0.994607843137
RF,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'log2', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'log2', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'log2', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'log2', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'log2', 'max_depth': 50}",1,0.999133333333,0.989720998532,0.995520960437,0.993611793612,0.998023715415
RF,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'log2', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'log2', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'log2', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'log2', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'log2', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'log2', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'log2', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'log2', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'log2', 'max_depth': 50}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'sqrt', 'max_depth': 100}",1,0.997633333333,0.980420949584,0.989656051928,0.982585234241,0.984759095379
RF,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'sqrt', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'sqrt', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'sqrt', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'sqrt', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'sqrt', 'max_depth': 100}",1,0.997833333333,0.985805188448,0.993479523857,0.98411922795,0.989167897587
RF,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'sqrt', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'sqrt', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'sqrt', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'sqrt', 'max_depth': 100}",1,0.999133333333,0.991189427313,0.998475028543,0.993621197252,0.998511904762
RF,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'sqrt', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'sqrt', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'sqrt', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'sqrt', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
RF,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'log2', 'max_depth': 100}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.9319,0.0,0.500382168609,0.0,0.0681
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.9319,0.0,0.506080749384,0.0,0.068137374725
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.932633333333,0.0107684777288,1.0,0.0213075060533,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.932433333333,0.0200685266765,0.509587148126,0.0388809862494,0.0681
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.932366666667,0.0166421928536,0.507963404257,0.0324272770625,0.0681
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.9319,0.0,1.0,0.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.9319,0.0,1.0,0.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,0.932366666667,0.0166421928536,0.507963404257,0.0324272770625,0.0681
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,0.999297221551,0.0327395281656,0.986754966887
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,0.932366666667,0.0166421928536,0.507963404257,0.0324272770625,0.0681
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,0.9319,0.0,1.0,0.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,0.9319,0.0,0.999300723188,0.0,0.986675549634
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 1}",1,0.933033333333,0.0166421928536,1.0,0.0327395281656,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,0.9324,0.00832109642682,0.508316159119,0.0164888457808,0.0681136227245
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,0.999233333333,0.992657856094,0.999976924215,0.994361363079,0.99950223992
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,0.9875,0.816446402349,0.997511868403,0.898949070331,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,0.999033333333,0.985805188448,0.999995430364,0.992851860981,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,0.9993,0.997552618698,0.999995106463,0.994874298267,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 5}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,0.963666666667,0.466960352423,0.873088445683,0.636424282855,0.681521093286
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,0.999633333333,0.997552618698,0.999647621563,0.997308539271,0.997064579256
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,0.999833333333,0.997552618698,0.999265785609,0.998774810096,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 10}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 10, 'max_features': 'sqrt', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 2, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,0.999733333333,0.998042094958,0.999456738603,0.998042094958,0.998530852106
ET,"{'n_estimators': 10, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 10000, 'min_samples_split': 5, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 1, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,0.999833333333,0.99951052374,0.999981905293,0.998777207141,0.999509563512
ET,"{'n_estimators': 10, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
ET,"{'n_estimators': 100, 'min_samples_split': 10, 'max_features': 'log2', 'criterion': 'gini', 'max_depth': 20}",1,1.0,1.0,1.0,1.0,1.0
